Frame number	1449
First frame	1
Point frequency	50
Analog frequency	50

Time	Hip Center			Spine			Shoulder Center			Head			Left Shoulder			Left Elbow			Left Wrist			Left Hand			Right Shoulder			Right Elbow			Right Wrist			Right Hand			Left Hip			Left Knee			Left Ankle			Left Foot			Right Hip			Right Knee			Right Ankle			Right Foot			Left Knee Angle			Right Knee Angle			Left Foot Angle			Right Foot Angle			Left Elbow Angle			Right Elbow Angle			Left Shoulder Angle			Right Shoulder Angle		
s	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees
	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
0.36	0.105679	0.363534	2.88667	0.121886	0.433856	2.90302	0.118747	0.783002	2.89514	0.0864024	0.967234	2.87571	-0.00403659	0.630612	2.93827	-0.0421198	0.474449	3.04901	-0.0204483	0.198242	3.07234	-0.0641512	0.177185	3.02556	0.188734	0.623906	2.80119	0.279798	0.375998	2.76089	0.146606	0.196035	2.74144	0.0835164	0.191303	2.68231	0.0551438	0.310929	2.92542	-0.0795441	-0.0704471	2.92143	0.196895	-0.402061	3.0701	0.217006	-0.490513	3.00951	0.151396	0.303347	2.84359	0.0477894	-0.141027	2.87712	0.213613	-0.5251	2.93636	0.163836	-0.576253	2.90252	118.683	118.683	118.683	143.542	143.542	143.542	121.307	121.307	121.307	106.336	106.336	106.336	145.811	145.811	145.811	123.649	123.649	123.649	148.215	148.215	148.215	159.996	159.996	159.996
0.38	0.105069	0.35181	2.88569	0.121202	0.422601	2.90111	0.120096	0.77466	2.89144	0.0897515	0.962785	2.87586	-0.00241723	0.626487	2.93702	-0.0386621	0.472988	3.05224	-0.00976141	0.175318	3.088	-0.0591711	0.155463	3.04578	0.187283	0.616045	2.79824	0.25917	0.36545	2.75089	0.107446	0.205245	2.736	0.0600729	0.23431	2.67189	0.0563304	0.300283	2.92318	-0.0943302	-0.0734369	2.90068	0.138947	-0.433954	3.01765	0.0937344	-0.505849	3.01646	0.149779	0.293691	2.84336	0.0546472	-0.153828	2.89463	0.269191	-0.529097	2.97752	0.21631	-0.576131	2.9372	122.67	122.67	122.67	138.507	138.507	138.507	113.765	113.765	113.765	94.7401	94.7401	94.7401	145.984	145.984	145.984	120.732	120.732	120.732	147.187	147.187	147.187	160.739	160.739	160.739
0.4	0.107868	0.344671	2.88758	0.122116	0.416507	2.90088	0.120756	0.769685	2.88911	0.0915706	0.95954	2.87512	-0.00136418	0.623206	2.93662	-0.036066	0.471582	3.05472	-0.0142803	0.172731	3.09492	-0.0611769	0.142949	3.07259	0.186303	0.611586	2.79642	0.232568	0.369866	2.73859	0.0617113	0.263051	2.68942	0.00461397	0.270995	2.64383	0.0695108	0.290119	2.92814	-0.0758826	-0.0763157	2.88927	0.0826345	-0.479509	2.97542	-0.00305856	-0.536152	2.97945	0.150726	0.286915	2.84619	0.0778234	-0.172843	2.91827	0.273807	-0.527554	2.98266	0.228072	-0.578205	2.94209	133.908	133.908	133.908	142.543	142.543	142.543	102.207	102.207	102.207	101.312	101.312	101.312	146.619	146.619	146.619	113.321	113.321	113.321	146.638	146.638	146.638	161.299	161.299	161.299
0.42	0.11156	0.33961	2.89356	0.123967	0.410126	2.90389	0.118831	0.717033	2.89088	0.0970085	0.937694	2.87782	-0.00252339	0.575536	2.94782	-0.0319102	0.42594	3.06635	-0.00628733	0.134069	3.11341	-0.0687002	0.112962	3.09255	0.184059	0.610941	2.79479	0.202164	0.390383	2.72786	0.0133492	0.330289	2.64713	-0.0464015	0.340766	2.61194	0.0788348	0.28363	2.93436	-0.0491764	-0.100525	2.88693	0.0398128	-0.509663	2.93284	-0.0537914	-0.552388	2.90382	0.151726	0.282445	2.85876	0.159705	-0.174534	2.94297	0.341999	-0.517834	3.00383	0.290827	-0.57209	2.97356	146.746	146.746	146.746	153.378	153.378	153.378	99.9991	99.9991	99.9991	103.617	103.617	103.617	147.794	147.794	147.794	107.943	107.943	107.943	146.764	146.764	146.764	148.511	148.511	148.511
0.44	0.11366	0.337987	2.89961	0.124793	0.406371	2.90651	0.117296	0.690194	2.89281	0.0996246	0.928191	2.87956	-0.00334517	0.553688	2.95341	-0.0303104	0.404423	3.07199	-0.00880603	0.118731	3.11899	-0.0730711	0.0978271	3.10255	0.17843	0.617121	2.79243	0.183051	0.409184	2.72086	-0.0116345	0.383867	2.62611	-0.0813686	0.396575	2.59963	0.0839043	0.28037	2.93849	-0.0363784	-0.115853	2.88324	-0.0268763	-0.529052	2.86995	-0.137068	-0.556495	2.82746	0.149705	0.28398	2.87049	0.220101	-0.155035	2.96034	0.401192	-0.50906	3.018	0.336854	-0.560174	2.99096	160.973	160.973	160.973	162.006	162.006	162.006	102.506	102.506	102.506	98.0809	98.0809	98.0809	148.452	148.452	148.452	103.442	103.442	103.442	146.472	146.472	146.472	138.111	138.111	138.111
0.46	0.114717	0.338738	2.9046	0.124979	0.404471	2.90841	0.116603	0.680291	2.89298	0.0986139	0.923973	2.88229	-0.00411524	0.543575	2.95588	-0.0298526	0.394615	3.07466	-0.014026	0.111073	3.12001	-0.0785166	0.0901631	3.10698	0.169772	0.629611	2.79047	0.173043	0.423954	2.7168	-0.01739	0.4136	2.63066	-0.0853951	0.419543	2.60449	0.0867606	0.279105	2.94101	-0.0204383	-0.131051	2.88627	-0.0804663	-0.521045	2.82019	-0.167549	-0.543765	2.76989	0.14708	0.289443	2.87993	0.252953	-0.142051	2.96881	0.434898	-0.493977	3.02069	0.399141	-0.560543	3.01068	173.784	173.784	173.784	166.088	166.088	166.088	114.968	114.968	114.968	122.585	122.585	122.585	148.65	148.65	148.65	99.8898	99.8898	99.8898	146.54	146.54	146.54	131.2	131.2	131.2
0.48	0.115017	0.340757	2.90849	0.124679	0.403812	2.9101	0.115026	0.675628	2.89333	0.0971145	0.922604	2.88474	-0.00469309	0.537176	2.95745	-0.0295661	0.388505	3.0764	-0.0214943	0.109739	3.11733	-0.0856174	0.0887063	3.10646	0.16381	0.640189	2.79025	0.17543	0.440949	2.71641	-0.00538379	0.425878	2.64009	-0.0866822	0.428083	2.60974	0.0884141	0.279018	2.943	-0.011884	-0.142086	2.88857	-0.0866237	-0.512601	2.81351	-0.165425	-0.53954	2.76209	0.145151	0.293999	2.88546	0.257803	-0.131054	2.96641	0.453772	-0.487007	3.02312	0.420223	-0.558805	3.01792	175.484	175.484	175.484	165.969	165.969	165.969	121.542	121.542	121.542	124.995	124.995	124.995	148.428	148.428	148.428	98.9786	98.9786	98.9786	146.877	146.877	146.877	126.847	126.847	126.847
0.5	0.11199	0.346518	2.91281	0.121722	0.406183	2.91288	0.112217	0.67856	2.89512	0.0742929	0.924833	2.88512	-0.0135872	0.606741	2.96309	-0.0373515	0.446013	3.07849	-0.0403261	0.179882	3.10731	-0.102499	0.159288	3.09633	0.160033	0.64739	2.7909	0.193588	0.453711	2.72098	0.0113384	0.426739	2.65199	-0.0662143	0.422675	2.62908	0.0833184	0.286949	2.94699	-0.00631086	-0.14887	2.89051	-0.0787125	-0.508887	2.81686	-0.158498	-0.544613	2.76487	0.141082	0.299787	2.88891	0.234749	-0.122634	2.94894	0.467086	-0.477433	3.02249	0.442016	-0.554828	3.02025	175.885	175.885	175.885	159.444	159.444	159.444	126.142	126.142	126.142	127.798	127.798	127.798	149.932	149.932	149.932	95.498	95.498	95.498	134.563	134.563	134.563	127.026	127.026	127.026
0.52	0.11269	0.351511	2.91221	0.121479	0.412938	2.91256	0.107713	0.765242	2.90333	0.0518905	0.953376	2.87966	-0.0188655	0.636236	2.96786	-0.0411245	0.468503	3.08024	-0.0494805	0.211604	3.1035	-0.102936	0.199522	3.0752	0.158065	0.651329	2.79161	0.217802	0.452055	2.73343	0.0484001	0.381044	2.68443	-0.0346774	0.373875	2.65478	0.0824961	0.291869	2.94496	0.011737	-0.153822	2.8958	-0.0108437	-0.502792	2.85759	-0.076483	-0.564919	2.81975	0.148803	0.310001	2.87963	0.208657	-0.103397	2.92051	0.468833	-0.460924	3.01349	0.454565	-0.543821	3.00964	174.713	174.713	174.713	151.828	151.828	151.828	135.557	135.557	135.557	132.222	132.222	132.222	151.089	151.089	151.089	99.6474	99.6474	99.6474	144.43	144.43	144.43	153.016	153.016	153.016
0.54	0.113181	0.354426	2.91157	0.121511	0.417437	2.91236	0.105368	0.794311	2.90925	0.0562089	0.968407	2.88829	-0.0221278	0.651969	2.97674	-0.0439666	0.48199	3.08569	-0.014789	0.348061	2.91623	-0.0507352	0.330701	2.88929	0.157934	0.65191	2.79436	0.244552	0.435354	2.75261	0.0953665	0.321351	2.71573	0.0413479	0.274998	2.70349	0.0817766	0.294471	2.94355	0.0282864	-0.158573	2.89652	0.0300259	-0.504973	2.88376	-0.0160062	-0.566933	2.84643	0.152195	0.313315	2.87514	0.160128	-0.16596	2.88919	0.449547	-0.44381	2.9889	0.432478	-0.527444	2.9739	172.044	172.044	172.044	133.659	133.659	133.659	137.349	137.349	137.349	117.966	117.966	117.966	94.7497	94.7497	94.7497	107.066	107.066	107.066	146.534	146.534	146.534	152.995	152.995	152.995
