Frame number	969
First frame	1
Point frequency	50
Analog frequency	50

Time	Hip Center			Spine			Shoulder Center			Head			Left Shoulder			Left Elbow			Left Wrist			Left Hand			Right Shoulder			Right Elbow			Right Wrist			Right Hand			Left Hip			Left Knee			Left Ankle			Left Foot			Right Hip			Right Knee			Right Ankle			Right Foot			Left Knee Angle			Right Knee Angle			Left Foot Angle			Right Foot Angle			Left Elbow Angle			Right Elbow Angle			Left Shoulder Angle			Right Shoulder Angle		
s	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	m	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees	degrees
	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
0.16	0.0441115	0.316251	2.92459	0.0416301	0.386798	2.91124	0.0151753	0.735649	2.85906	-0.0849593	0.897725	2.79774	-0.0703101	0.651049	2.97575	-0.0635705	0.433786	3.0643	-0.215779	0.28038	2.9795	-0.214359	0.225824	2.98426	0.115568	0.611276	2.7931	0.264785	0.400731	2.77574	0.2575	0.187758	2.76118	0.254738	0.126239	2.74869	-0.00446284	0.261927	2.97355	0.117575	-0.134824	3.0058	0.242943	-0.514328	3.05515	0.172993	-0.551809	3.01103	0.0987043	0.255726	2.88583	0.00139577	-0.150065	2.83378	0.0850276	-0.513948	2.83562	-0.00128984	-0.55918	2.7845	177.15	177.15	177.15	152.621	152.621	152.621	95.1418	95.1418	95.1418	102.862	102.862	102.862	117.067	117.067	117.067	142.803	142.803	142.803	135.675	135.675	135.675	161.101	161.101	161.101
0.18	0.0497499	0.326412	2.91726	0.0447909	0.394375	2.9049	0.0153751	0.736425	2.85395	-0.0853888	0.894406	2.78675	-0.0707571	0.64973	2.97518	-0.0724392	0.456409	3.07086	-0.204353	0.307769	2.98183	-0.223187	0.238198	2.97839	0.118613	0.613764	2.79433	0.286181	0.424542	2.77936	0.295154	0.212311	2.76467	0.277394	0.138361	2.74907	0.00190162	0.275613	2.96447	0.151489	-0.163233	3.03197	0.25164	-0.528614	3.05209	0.194339	-0.554114	2.9684	0.1083	0.26481	2.87989	-0.00533194	-0.137244	2.82938	0.0112395	-0.524598	2.7866	-0.0678054	-0.549267	2.72516	173.708	173.708	173.708	161.88	161.88	161.88	92.7369	92.7369	92.7369	105.687	105.687	105.687	115.792	115.792	115.792	140.974	140.974	140.974	140.144	140.144	140.144	162.931	162.931	162.931
0.2	0.0540439	0.334724	2.91203	0.0476628	0.401434	2.89945	0.015883	0.739909	2.84374	-0.0888284	0.890776	2.7696	-0.0713545	0.649534	2.97413	-0.0763587	0.467605	3.0736	-0.205271	0.322826	2.97943	-0.228809	0.248571	2.9738	0.122902	0.619793	2.79411	0.303377	0.439871	2.78082	0.310964	0.233302	2.76338	0.292808	0.160114	2.74708	0.0060918	0.284533	2.95907	0.158188	-0.185713	3.03343	0.28239	-0.530115	3.07182	0.204439	-0.582054	3.02244	0.114849	0.272672	2.87645	0.00304157	-0.127344	2.83431	-0.0221013	-0.527587	2.75831	-0.0794141	-0.547523	2.70901	176.809	176.809	176.809	167.123	167.123	167.123	99.317	99.317	99.317	114.369	114.369	114.369	113.211	113.211	113.211	137.083	137.083	137.083	142.643	142.643	142.643	165.451	165.451	165.451
0.22	0.0574498	0.340854	2.90823	0.0502809	0.407033	2.89503	0.016732	0.742962	2.835	-0.0909235	0.888477	2.75689	-0.0717995	0.649476	2.97142	-0.0783751	0.474284	3.07575	-0.191524	0.327056	2.99664	-0.22995	0.255227	2.97639	0.127069	0.626275	2.7926	0.317092	0.46462	2.77851	0.321753	0.267621	2.74685	0.311964	0.199505	2.7261	0.00957331	0.290944	2.95483	0.161317	-0.198897	3.03359	0.29556	-0.531283	3.07694	0.230262	-0.590998	3.04063	0.119838	0.279758	2.8745	0.0247366	-0.119428	2.8511	-0.0208893	-0.52715	2.75604	-0.103419	-0.543669	2.69015	174.921	174.921	174.921	168.008	168.008	168.008	105.981	105.981	105.981	111.864	111.864	111.864	116.359	116.359	116.359	131.702	131.702	131.702	144.597	144.597	144.597	166.916	166.916	166.916
0.24	0.0602181	0.345231	2.90512	0.0527904	0.411186	2.89123	0.0190595	0.74479	2.82802	-0.0899768	0.884123	2.73938	-0.071573	0.651788	2.96677	-0.0784348	0.477505	3.08141	-0.170802	0.314862	3.03001	-0.216414	0.252113	3.00093	0.130893	0.631084	2.79078	0.324312	0.476527	2.77719	0.327121	0.287416	2.73015	0.316176	0.224651	2.71025	0.012284	0.295213	2.95151	0.162431	-0.21173	3.03448	0.309259	-0.530769	3.08451	0.245097	-0.597096	3.05512	0.123024	0.284309	2.8731	0.0350118	-0.116866	2.85776	-0.00285971	-0.526925	2.76914	-0.0595566	-0.556326	2.72827	171.836	171.836	171.836	167.769	167.769	167.769	107.392	107.392	107.392	123.924	123.924	123.924	124.767	124.767	124.767	128.998	128.998	128.998	145.622	145.622	145.622	167.921	167.921	167.921
0.26	0.0623269	0.347064	2.90243	0.0551252	0.4125	2.88757	0.0242361	0.740802	2.81912	-0.081798	0.872393	2.71206	-0.071337	0.653699	2.96256	-0.0711318	0.469801	3.09263	-0.148103	0.290054	3.06289	-0.194637	0.220709	3.05913	0.134821	0.631522	2.78818	0.33171	0.481234	2.7736	0.327237	0.294632	2.69027	0.310088	0.236958	2.67094	0.014389	0.296613	2.94808	0.157466	-0.219429	3.03065	0.315954	-0.530358	3.08828	0.253261	-0.60039	3.06426	0.124972	0.286455	2.87211	0.0368204	-0.118878	2.85671	0.0367474	-0.523803	2.80469	-0.0207264	-0.560074	2.75303	168.616	168.616	168.616	166.728	166.728	166.728	107.738	107.738	107.738	119.91	119.91	119.91	130.903	130.903	130.903	124.023	124.023	124.023	142.813	142.813	142.813	169.295	169.295	169.295
0.28	0.0647184	0.346331	2.89927	0.0581421	0.41027	2.88307	0.0316048	0.724703	2.80832	-0.0774251	0.865969	2.70016	-0.0708802	0.65429	2.95747	-0.0664592	0.46429	3.09841	-0.109373	0.266375	3.12106	-0.143618	0.212599	3.10856	0.140431	0.626309	2.78412	0.33862	0.47986	2.76623	0.327413	0.296027	2.66088	0.306749	0.241864	2.63373	0.0161932	0.295148	2.94456	0.155516	-0.226999	3.03505	0.312679	-0.527424	3.0896	0.258114	-0.602211	3.07038	0.127303	0.286571	2.87076	0.036132	-0.125428	2.85595	0.0708836	-0.521386	2.82607	0.0165384	-0.569613	2.8074	167.487	167.487	167.487	162.385	162.385	162.385	113.302	113.302	113.302	126.448	126.448	126.448	147.374	147.374	147.374	120.473	120.473	120.473	137.633	137.633	137.633	172.338	172.338	172.338
0.3	0.0676804	0.342801	2.89599	0.0619118	0.404864	2.87865	0.0382286	0.709144	2.80122	-0.068811	0.843171	2.6861	-0.0706008	0.654405	2.95424	-0.0446864	0.418467	3.03322	-0.069847	0.246123	3.17004	-0.0912973	0.192956	3.17745	0.147307	0.613309	2.77879	0.343707	0.473213	2.75708	0.324222	0.296282	2.63059	0.29527	0.24146	2.59079	0.0179695	0.291052	2.9413	0.155136	-0.231649	3.03706	0.287867	-0.516696	3.08084	0.255548	-0.598502	3.0732	0.13086	0.28286	2.8692	0.0327988	-0.133011	2.85866	0.127719	-0.512921	2.86281	0.0833651	-0.574358	2.8471	169.643	169.643	169.643	152.631	152.631	152.631	131.833	131.833	131.833	128.984	128.984	128.984	156.517	156.517	156.517	116.628	116.628	116.628	116.957	116.957	116.957	173.189	173.189	173.189
0.32	0.0705239	0.334184	2.89381	0.0654241	0.395274	2.87545	0.0434914	0.695847	2.79555	-0.0644843	0.832093	2.67891	-0.0699017	0.65293	2.95099	-0.0323301	0.39096	2.99641	-0.0367775	0.219555	3.18713	-0.0724519	0.183772	3.20684	0.151996	0.603089	2.77477	0.345321	0.456584	2.73879	0.318773	0.289827	2.60409	0.285974	0.241291	2.56001	0.0192473	0.282941	2.93913	0.154542	-0.236161	3.03927	0.276983	-0.515623	3.06177	0.22671	-0.563934	3.05081	0.133815	0.273814	2.86975	0.0304979	-0.141708	2.86493	0.184709	-0.515399	2.89821	0.129641	-0.575969	2.87113	169.005	169.005	169.005	143.258	143.258	143.258	109.195	109.195	109.195	112.247	112.247	112.247	140.842	140.842	140.842	117.12	117.12	117.12	105.384	105.384	105.384	176.661	176.661	176.661
0.34	0.0722345	0.325422	2.89347	0.0677214	0.386749	2.87416	0.0472519	0.68757	2.79209	-0.0619223	0.825644	2.67458	-0.0692506	0.651377	2.94886	-0.0268128	0.378644	2.98082	-0.0274175	0.2108	3.18789	-0.0619245	0.179223	3.222	0.1549	0.595965	2.7722	0.342194	0.443567	2.7225	0.303807	0.286519	2.57661	0.261415	0.239038	2.51684	0.019529	0.274957	2.93868	0.153619	-0.239886	3.04145	0.214254	-0.532941	3.01801	0.118135	-0.55356	3.01958	0.135228	0.26373	2.8724	0.0350581	-0.157893	2.8822	0.224982	-0.518302	2.9208	0.169621	-0.577326	2.90222	164.317	164.317	164.317	138.724	138.724	138.724	90.3447	90.3447	90.3447	107.189	107.189	107.189	134.996	134.996	134.996	116.55	116.55	116.55	100.371	100.371	100.371	176.172	176.172	176.172
